datetime,chainlink_amount_in_top_holders,uniswap_amount_in_top_holders,dai_amount_in_top_holders,aave_amount_in_top_holders,ondo-finance_amount_in_top_holders,ethena_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,raydium_amount_in_top_holders,dexe_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,1inch_amount_in_top_holders,frax_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,frax-share_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,crvusd_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,clearpool_amount_in_top_holders,usual_amount_in_top_holders,rocket-pool_amount_in_top_holders,uma_amount_in_top_holders,api3_amount_in_top_holders,compound-ether_amount_in_top_holders,spell-token_amount_in_top_holders,orbs_amount_in_top_holders,tellor_amount_in_top_holders,marlin_amount_in_top_holders,liquity_amount_in_top_holders,pinlink_amount_in_top_holders,numeraire_amount_in_top_holders,ssv-network_amount_in_top_holders,bancor_amount_in_top_holders,balancer_amount_in_top_holders,oraichain-token_amount_in_top_holders,coin98_amount_in_top_holders,dia-data_amount_in_top_holders,tokenfi_amount_in_top_holders,dodo_amount_in_top_holders,magic-internet-money_amount_in_top_holders,dydx_amount_in_top_holders,kujira_amount_in_top_holders,keep-network_amount_in_top_holders,smardex_amount_in_top_holders,messier_amount_in_top_holders,hashflow_amount_in_top_holders,renzo_amount_in_top_holders,liquity-usd_amount_in_top_holders,ampleforth_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,paraswap_amount_in_top_holders,orderly-network_amount_in_top_holders,bella-protocol_amount_in_top_holders,degate_amount_in_top_holders,stafi_amount_in_top_holders,unizen_amount_in_top_holders,melon_amount_in_top_holders,chainflip_amount_in_top_holders,seth_amount_in_top_holders,alchemix_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,harvest-finance_amount_in_top_holders,badger-dao_amount_in_top_holders,stake-dao_amount_in_top_holders,polkastarter_amount_in_top_holders,synfutures_amount_in_top_holders,lever_amount_in_top_holders,quickswap_amount_in_top_holders,ramp_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders,airswap_amount_in_top_holders,trustswap_amount_in_top_holders,morpho_amount_in_top_holders
2025-01-12 00:00:00+00:00,331540166.6,529038024.35291266,1520240.0596924839,8480421.653576678,8300252554.164951,12898869020.202982,390997.51124382723,87363556.16401793,530677402.9797678,10857773.34,83130233.83832091,174984310.48701438,80086652441,21477072.38046159,875341799.0082293,574050207.0261923,75860242.81824836,536529087.56471366,73707766.69716683,649560255.9541085,15544.259764379982,662931282.7391313,143212588.54477823,849118796.3972245,512757122.9,259116585.6216813,82423252.71318832,583372363.8882825,501122270.62591904,33737109.99026057,92269832.62408546,107817929.72890939,1852842.9647072298,92907154679.42688,9285178609.920853,1792289.3467231991,8041063742.857089,79397401.78203034,46618644.524294764,9323320.775573302,7927028.726801654,64337289.04410962,38166598.265623935,84130257.69599192,356110014.0916151,128516226.9564406,4441621671.989247,796013764.0024345,180698504.56923053,877860523.6107891,1.157920892373162e+71,946965885.8256913,8250495146.363016,378629083208.95667,781923315.2876368,9390724472.424765,49775501.54894226,90159467.44,430100.7139085594,8752.433436164294,2932059200.257063,85830357689.89828,864673508.6,1467322779.0501769,945073032.5179118,91198499.88932912,923470669.4786739,38125481.16587229,782733066.5298594,1452709.5018312596,69046970.76319529,9808.300538380214,1969338.4586390934,98898020.89903046,466561.9036008231,13075484.476717314,54079507.59133052,59154002.45413001,9691085136,33084825782.174316,987706.0096322483,987861535.1136392,469744.99450911913,83749503.04566784,964980260.9,6598831.637185211,22132761.548839808,68082881.21710068,70393984.69265881,421880235.3863001,75633594.67628133,914252606.3
2025-01-13 00:00:00+00:00,331540166.6,528905275.5452782,1520240.0596924839,8485400.659206575,8297704596,12922495992.203108,385967.2153259976,87336298.11561447,530904732.5369988,10857785.17,83132379.01701665,175068738.01330307,80086652441,21464293.92391062,874883513.7,571977636.2147462,75780258.29372865,536919785.7,73574548.80784184,647397776.3232828,15587.414244559983,663768101.6041392,143124427.0745487,849448830.8,513005514.8469812,259713113.62065986,82413535.22616845,583770931.8328016,503989192.93594706,33736484.73634055,92114656.91888095,107878496.91831605,1852842.9647072298,92904848141.11313,9289813718.150024,1792505.294705929,8049884312.8163395,79698472.17356218,46589312.705969006,9258364.157033695,7868187.853076825,64525960.95112018,38162530.65978797,84130525.76750949,355347259.8,128516226.9564406,4439030090.017443,796013764.0024345,180707974.63527158,878554345.2913529,1.157920892373162e+71,946963014.0147015,8252761910.358118,383060783627.5809,782159564.3477174,9390413169.504745,49569688.65615804,90338468.28,430100.7139085594,8752.433436164294,2932116253.8132668,85830184882.27237,864673508.6,1468300514.1929283,943435789.7243778,91325875.50726977,923472704.4786739,38214923.12,784712213.4946475,1468237.2955736127,68999120.08794206,9808.300538380214,1975012.5457691667,98922649.93241218,467587.1121,12855148.275010996,54010864.69749072,59310551.10776489,9690872719.807463,33237744658.54323,987701.8114356383,987859669.6410117,468459.20384304435,83821563.07549727,964722359.9,6598831.637185211,22132761.548839808,68082881.21710068,70486892.29077974,421853458.87930006,75599269.67,914221870.9731433
2025-01-14 00:00:00+00:00,331540166.6,528928638.9554181,1520240.0596924839,8634307.421845254,8187782026.727994,12922692758.703981,385443.3465734975,87287409.68480739,530722419.2988295,10857368.48,83136320.12599164,175109706.07150766,80086652441,21458024.330478836,874903022.4061257,572539429.5171963,75856184.82239126,537149286.7555668,73549906.18787396,645460583.9285015,15591.906719128714,660417231.4784591,143180992.8903832,845966445.1598537,512959421.21797186,259071290.81883547,82390614.39,585048362.2346562,507297158.0057512,33704985.51445147,92110640.58548594,107768617.02165425,1852842.9647072298,92805254026,9259636320,1808635.9428406104,8029686156.560408,79626875.36107127,46569525.07630494,9114751.42,7852400.0200067945,64547915.30747446,38172834.88229348,84130696.19717522,354233591.6223447,128516226.9564406,4437092733.613944,795976580.3080692,180717790.55325285,878572336.5148016,1.157920892373162e+71,946999537.8919988,8256957488.654002,380981966926.39484,782497989.0354837,9388364451.479708,49088621.61960565,88916887.47850427,443637.7490984467,8752.533436164294,2932327507.9845824,85830365229.22545,864646872.8991288,1468347319.3639631,942470967,91188742.45688571,923472704.4786739,38373918.82601767,784650536.1030513,1468237.2955736127,69731375.48748109,9824.26355,1990078.5386334916,98874412.80933617,468679.10901527223,12908770.045356315,54021508.23,59264485.51765608,9690868287.178062,33276668800.72586,987706.4610798553,987863973.3321983,472566.37927386997,83827235.29,964722359.9,6598831.637185211,22132761.548839808,68084602.54321286,70447774.80033447,421879497.9247001,75599731.40305461,914636640.4855475
2025-01-15 00:00:00+00:00,331540166.6,528959457.0942313,1520240.0596924839,8635338.740887953,8097479579.165967,12921614151.883444,386081.7581614495,87240789.05175403,530484953.1460438,10857025.14,83107368.74169534,175155753.79840863,80086652441,21450629.037122685,875218849.9477527,572605097.3741281,75585614.41129746,537389581.3343542,73501871.24359347,645817247.6883148,15610.841198048476,658351110.7,143097949.98691908,846316796.9467642,513143063.5148658,259725323.66023943,82374041.61,584733963.1225619,509741033.4406668,33708807.18558024,92017603.35841942,107805239.36939615,1852842.9647072298,92804800891.09473,9260645982.790516,1811291.6167106545,8031498007.5256195,79897123.74032953,46241610.17474853,9153229.147281194,7852351.510706794,64649923.23801179,38171420.71,84131312.2,354774559.6413099,128516226.9564406,4432176491,795843330.9917109,180766262.80193904,878489143.2908353,1.157920892373162e+71,946903877.1947168,8257027439,379372654746.58875,782696057.9258536,8997917456.049011,49138343.52146837,87531715.14083941,447489.36845737835,8752.533436164294,2933505901.5719414,85830459899.08391,864646872.8991288,1457846019.8881478,942302323.3766853,91188742.45688571,923472704.4786739,39233224.08254563,785251117.8434553,1469670.5126038827,69703989.29042092,9824.26355,1991174.8148711214,98943688.40569833,468798.08340142225,12724343.012447469,54041674.79052869,59608658.70526619,9666519377,33280602995.010853,987700.6465926487,987875517.0724252,472222.0232731679,83664624.34,964809497.8337787,6598831.637185211,22132761.548839808,68085975.41811287,70574815.79805437,421685023.61680007,75616474.97,910285289.5635153
2025-01-16 00:00:00+00:00,331540166.6,528971006.4454893,1520234.8497094633,8635727.869064206,8066910609.454248,12898101140.654737,385915.6242703591,86970025.82177094,523084825.0374487,10856928.8,83276374.58,173876581.71524274,80086652441,21362703.86628351,875615236.9209036,573218250.1658187,75419054.30063336,537720315.3134418,73579612.00692436,646696869.7893052,15623.414900799324,656604750.0237671,143144083.77602604,846397547.7326453,513614330.63372004,259402769.54369733,82364463.53635304,583924218.2714046,511982449.8806606,33784569.51629288,92086325.49744016,106935808.24220149,1852842.9647072298,93872721076.64098,9258346334.183886,1813634.6085656544,8020310697.486305,79016556.36652042,46390781.58657128,9154997.964201752,7922045.819834593,64491783.654785156,38126210.50154529,84131433.54586323,354780532.09248453,128516226.9564406,4454051651.396832,795843330.9917109,180753692.1802325,878599819.0006387,1.157920892373162e+71,946851762.3973314,8262408937.797633,379545888061.2299,782874388.2341524,8995727656.571466,48856415.56973342,88663916.72159001,444832.21552077134,8752.533436164294,2933909167.7233167,85830691914.73694,864646872.8991288,1458113342.835955,941225459.8115611,91188742.45688571,923472704.4786739,38773000.28105482,776872811.3904308,1468389.2922576326,69697712.45044447,9824.26355,1990089.191346852,99045502.17177181,469243.4455408495,12809051.24150552,54006370.365371615,59797374.52871904,9666542421.091568,33261697422.24765,987698.8197862887,987885277.8,473319.5761869246,83684465.45753027,964925787.2973357,6424331.637185211,22132761.548839808,68087838.78144288,70243380.56290343,421685732.2365001,75619651.94178043,910261252.8
2025-01-17 00:00:00+00:00,331540166.6,528941639.0809052,1520234.8497094633,8631359.383337663,8005291317.518904,12897441818.278704,388865.17870838096,87227829.83602138,525596572.45593697,10856864.11,83277093.01567046,174714049.5283333,80086652441,21377583.879078414,876909332.2,573968203.2,75285416.86401825,537490218.2012639,72261412.38738579,646043804.6380966,15636.072774129321,659490892.8913071,143146706.40930316,846361434.5155127,512817741.1086681,259412304.50962177,82352673.68102615,584559467.9485289,518633959.8252528,33780666.788267225,92334684.35783239,106283577.59687293,1852842.9647072298,95041414467.38707,9256582726,1816044.2295210345,8022046128.228608,77168084.87654877,46421933.27853014,9151433.643023852,7923404.442937493,64753967.13,37953888.534965836,84131458.43687382,355638514.7480591,128516226.9564406,4450922916.407053,795793330.9917109,180751473.70164633,878757898.6,1.157920892373162e+71,946851762.3969177,8263287613.178297,379972119857.4838,782983533.4555587,8843641047.339144,49105196.40425141,89214458.06400387,447579.19863031444,8753.713359005433,2933915828.911144,85830727847.08875,864605394.4713045,1458232012.2999234,940278480.9005846,91237421.82174873,918472704.4786738,38945920.77,778674669.9073149,1463203.0884342059,69734551.90685853,9824.26355,1989223.5750729183,99043995.85,471517.1377786396,12842464.114060162,54192912.72087878,59325547.75816843,9662694049.072487,33261157932.299683,987718.3965106987,987891553.1724046,473115.90587681165,83693343.65027963,964809913.8864728,6475953.868157845,22132761.548839808,68088179.81813386,70216970.73820774,421777233.8722001,75650885.12233754,908218974.1563164
2025-01-18 00:00:00+00:00,331540166.6,529021482.7368228,1520234.8497094633,8631915.255972525,7947244378,12892561867.731869,388745.17870838096,87229838.92,525477637.0114228,10857088.52,83256424.56321768,173863082.21434912,80086652441,21360176.798018165,876341514.9247202,574034081.4971539,75240175.31765349,537851232.9,72378555.21,649500539.9543676,15670.33408611932,657230428.9094466,143318369.16422173,847248287.0784158,512472754.34097195,259467894.98009136,82354284.40650785,584245896.6170377,530666867.9733055,33782558.51402065,92055295.40248926,106582680.99369662,1852842.9647072298,90009773513.29785,9258302476.673912,1818981.0904176645,8024177944.096653,77447304.77890944,46515036.4,9139667.068355845,7923113.361570333,62987468.74462787,37029743.85866549,84131817.61,355637351.0766093,128516226.9564406,4451407662,795785151.2517109,180751899.6473582,878848512.5,1.157920892373162e+71,947056888.3659178,8266093612,379668106638.24915,783694628.7072538,8843108322.584003,48684925.01562066,89088457.73117341,443937.37387600157,8753.713359005433,2934377392.685847,85830527865.69856,864605394.4713045,1460391348.8473575,940443281.2505381,91368402.91974872,918472704.4786738,39233279.16294595,784351056.0533676,1463582.832953516,69768643.03199533,9852.180292782517,1992628.1736144905,99104275.5,467735.9923356365,12891775.990087146,54185567.48806975,59467159.62342941,9664253294.084513,33238020380.538933,987723.2938172332,987894299.2876463,471764.08016069984,83784608.56565124,964809528.0507739,6475953.868157845,22132761.548839808,68089811.54,70255632.73041327,422128187.0711001,75559718.80323061,908565336.7197372
2025-01-19 00:00:00+00:00,331540166.6,529096719.50313896,1520234.8497094633,8617406.986261806,7967744335.577811,12883118263.583557,388360.79538604314,87218789.06,525408758.61591786,10857113.85,83248556.33259879,173862206.38733134,80086652441,21352383.606480245,875002305.0322175,574370220.5122789,75204924.20574592,539049571.1969354,72672894.63126591,648081921.7210033,15702.059351319322,657082170.4446775,143459152.0596004,844330080.5604953,514304856.00982636,259882193.85846034,82362945.97204836,584227379.0255039,534779636.6935183,33772523.134852454,92071458.33,106505058.83885281,1852842.9647072298,90220560186.44681,9255130616.507168,1824024.4908889844,8027221580.890129,77648814.19,46568704.85057058,9142361.854136225,7926146.414580873,62939991.46,36532919.94275601,84135638.53359884,355429236.8610444,128516226.9564406,4449573958.736657,795785151.2517109,180734648.07451278,878815894.4,1.157920892373162e+71,952380061.7074581,8271940115.0984535,378600407507.3476,783818578,8830431813.941814,48499189.52676447,88466727.48416124,441056.1548487629,8754.321427222172,2934727305.0458465,85830399517.57425,864605394.4713045,1461069786.991737,939633318.6244204,91368402.91974872,918472704.4786738,39388279.85368032,784351056.0533676,1464737.6503833558,69793206.22202893,9852.180292782517,1998664.1928284045,99316194.19,466453.6665953959,12857792.160073593,54181938.648168705,60062691.71948112,9660314924.478886,33245733524.82859,987721.2926457832,987908859.8027365,471528.8153,83798622.60837938,964540713.2875197,6487453.868157845,22132761.548839808,67883045.38057068,70300944.17703754,422222964.8220001,77579610.80858342,908771152.9093432
2025-01-20 00:00:00+00:00,331467010.21510005,529037167.9506018,1520234.8497094633,8601980.5,7967691950.5381775,12885877901.136688,388211.04188604315,87044071.40744121,524634615.33480525,10857095.705537999,83251889.18610662,173887640.9,80086652441,21357260.029547945,867624969.5855404,573782630.7549018,75154804.96221866,536872582.6860468,72638364.45681721,626158500.4787238,15724.14303742932,658020530.4134485,139968077.25909895,839497044.1584314,514242606.6297111,259899611.94923112,82383305.22936611,584533638.9408805,534955905.4810545,33776320.14148979,92096105.27503785,107579040.60084955,1852842.9647072298,90234113453.62679,9259520825.961872,1814216.2655266412,8039346220,77686681.44689007,46495462.668583944,9147520.433235826,7983658.204973234,63255799.37428263,36151931.352594756,84143581.56897353,357301165.2731043,128516226.9564406,4445915723.265523,795783799.4511106,180713945.6291458,878835963.6553793,1.157920892373162e+71,952379794.9481575,8273257435.389831,377086732096.10205,770712972.5441573,8837296591.746464,46066425.995240554,86871679.13284853,446991.23167042935,8754.321427222172,2934727305.0458465,85830661591.88506,864605394.4713045,1461510953,939630806.8680562,91539281.37874873,918959767.3096169,39606553.186887436,784351056.0533676,1460770.6417931651,69843193.81513748,9852.180292782517,2002359.4962985811,99444588.68333831,465766.0460272559,12732324.733800517,54146860.59866599,60289285.90728409,9661821871.449419,33314150824.841606,987735.2867078667,987911159.8027365,471408.6150020318,83823726.17916356,964384688.6083133,6469066.437431096,22129849.685888924,67884319.88057068,70335488.02622662,422376573.01010007,77452487.01262034,909158702.6226376
2025-01-21 00:00:00+00:00,331467010.21510005,529137433.8450113,1520234.8497094633,8591774.151422445,7973908905.252743,12887397492.088707,388309.6155817718,86975621.58886558,518024909.6648524,10857061.81,83252514.36846557,173919086.29292634,80086652441,21367080.41060867,867586705.8373338,574309071.6536349,75036059.11687973,537285242.3171902,72727640.86578508,625738802.6,15717.927722509321,658650956.6717391,140104877.7398431,839420734.5916778,513899718.85420424,259916416.56635752,80992954.18362983,588248902.5272423,540621730.7115351,33772727.19250425,92115820.11030954,107549761.26480938,1852842.9647072298,89774550579,9266561957.590172,1818256.6318681813,8040112948.116903,77494689.20494772,47272664.27541754,9150055.434102375,7984163.3382977825,63209612.17392751,36217096.03280726,84145983.04,356767436.1633943,128516226.9564406,4444146966.017991,801627272.3133396,180736433.45616984,878874716.7301346,1.157920892373162e+71,952411451.1811576,8290215369.674129,375961110946.1716,770783893.7736881,8834197341,46107382.282203265,85203256.85918294,447813.48192194116,8754.321427222172,2934727290.0458465,85830359954.16718,864537219.2025598,1461932208.7265303,939303748.2359965,91539281.37874873,919470027.3096168,39806401.454469785,781351056.0533676,1461654.7358331652,69838792.03934468,9849.518565666422,2001541.5250652053,99422929.98061585,465833.51926872553,12793878.281288149,54181699.123299666,60256293.38285201,9660948842.576513,33130114124,987738.3260827855,987905730.9513221,474201.72082443367,83627077.33540674,964490967.3795506,6469066.437431096,22129849.685888924,67884470.94057068,70432155.69,422388324.3221001,77270680.99,903486491.7
2025-01-22 00:00:00+00:00,331467010.21510005,529133778.52862215,1520234.8497094633,8594210.113605587,7976496881.967477,12886927428.14406,388718.10124262096,86942452.23494323,517953100.04282075,10857183.9,83257170.91216105,173837813.7455738,80086652441,21363197.62446463,868187163.1809225,574707097.0153655,75113891.02909513,540104217.6746264,72585766.20515268,626654910.0637547,15629.132008858947,660790343.7435272,140074112.6,839595207.0247496,514027054.4786518,259765114.64143822,81017317.54155529,588024431.0622065,542965122.0182978,33758665.33047364,92096686.33768778,107536846.15127096,1852842.9647072298,89772286184.39801,9267241964.318064,1818607.8480896212,8007700572.184287,77759382.55757675,47159782.29435755,9151844.826529125,7985956.772169462,63378925.57001131,36027756.79252492,84144847.85282052,357214138.3634124,128516226.9564406,4447966936.649008,801574658.5030092,180722250.0497747,878917966.4318368,1.157920892373162e+71,952417280.0101576,8307314345.535181,373569092515.7028,771977945.3138375,8832688933.549759,45936187.875188544,85556654.92,446337.4518886795,8754.262766,2934951200.8493147,85830649862.63698,864537219.2025598,1462629566.081159,938214958.8394496,91539281.37874873,920008794.1364923,39829727.15327136,781351056.0533676,1457786.6325742751,69854535.85296947,9849.518565666422,2001691.5247665693,99371392.48968616,465663.00648984395,12832450.074254414,54395184.88959461,60381946.89210512,9661197538.778221,33139945286.493317,987791.4922776691,987905864.5021052,473268.4906756108,83687300.42031929,964531948.8252236,6469066.437431096,22129849.685888924,67889933.71,70561586.61952764,422357078.4312001,77297391.57265836,902872129.8
2025-01-23 00:00:00+00:00,331467010.21510005,528751683.1218749,1520234.8497094633,8600563.017174391,7976774962.890164,12886368130.105745,408112.8862676574,86899051.14737466,518025845.5,10857341.58,83258216.45,173757137.97246784,80086652441,21360085.143434476,868393821.9090141,575996169.8587016,74550358.31098272,541800882.9534208,72601090.77809457,624740098.2014215,15639.891547098947,661587656.6692349,140313408.91846302,839786241.2,513927549.85082954,259691830.2466471,80976104.05032617,596038835.4752643,547190757,33811667.63597806,92112899.03891106,107728616.91356741,1852842.9647072298,90876355995.66331,9272400636.988585,1856701.6644236366,8019180087.233212,79865926.31152543,47322838.71852943,9153769.358478704,7986659.267192886,63472938.67767251,36110817.91167934,84146868.53,373231052.5341955,128516226.9564406,4459486026.229736,801557006.8996092,180722478.29308662,879000010.4388872,1.157920892373162e+71,952460233.0074352,8301649721.389791,373868400338.7217,773932331.4508744,8832464071,45934524.54646845,86108712.80608876,448373.8303589852,8754.262766,2934951200.8493147,85830694618,864533150.2631124,1462941209.4118562,939733744.7435386,91539281.37874873,920538794.1364923,40151291.901408345,782655526.4890625,1460808.460825775,69987579.69635683,9847.904862276197,2005580.3992573905,99463263.74555708,466510.90679660445,12831655.534415599,54335937.36639679,60479867.95945058,9660215530,33129122625.78732,987787.6755406492,987910879.5675126,479779.12425610423,83698660.33246285,964604125.0277851,6469066.437431096,22129849.685888924,67889933.71,70626448.98846772,422773899.62070006,77423588.48538378,902366640.0974106
2025-01-24 00:00:00+00:00,331467010.21510005,528824781.2727571,1520234.8497094633,8612611.464648664,7911177069.897011,12885823183.189009,408113.1014833941,86887714.32046479,517767549.44298315,10857791.79,83258529.32490474,174407556.60742116,80086652441,21361074.403514367,868252166.2317191,576824933.5196434,74661174.78313035,541952333.3011398,72628574.99098982,626359724.7,15637.520821488946,662180726.1302743,140286775.62743968,840160566.9672937,514228697.3735396,259754085.36877736,81015215.69490975,594397767.8725773,553075969.3255632,33820936.390528806,92119817.06922351,107766760.56934498,1852842.9647072298,91265622589.07962,9273461661,1844734.8294924267,8041862332,80853616.02901436,47717184.916972846,9169367.154290572,7986775.909139285,63328366.925794296,36201682.16,84147375.86712593,373304024.9778274,128516226.9564406,4454579139.157493,801488856.1949941,180716517.24915895,879085123.2479064,1.157920892373162e+71,952458091.1433499,8245267655.385593,3.74429E+11,773539592.9,8823845147.861547,45882357.92672301,86118388.37567213,452993.8890991635,8754.282766,2934990583.2307053,85830161069.78532,864532109.5288105,1463363419.8850625,934734191.4658693,91582822.82756104,921038794.1364923,40218642.70804612,782655526.4890625,1460962.430825775,70749858.58636494,9845.845811,2008513.7860016332,99537116.73736419,466043.9830681044,12899851.500458613,54416194.93892039,60359753.323090576,9662545341.915041,33195714988.676292,987782.1463907374,987915703.4011598,478355.2731995107,83767535.26062591,964602068.9403075,6216606.583534453,22129849.685888924,67890015.49,70639385.43984452,422783403.8617001,78001222.45117544,902353086.7163161
2025-01-25 00:00:00+00:00,331467010.21510005,528884717.00157887,1520234.8497094633,8575745.628387898,7914963175.385252,12885450449.43732,408149.20726170554,86864618.23860109,517932328.9511891,10858104.09,83272581.25633092,174222528.75062624,80086652441,21328954.048009537,870457364.3790649,577856157.7711283,74623082.03838138,540244249.1011399,72618899.44495463,627247243.2454716,15638.681424801507,662273313.3674715,140416454.99519196,840237424.8,515140112.9899592,259935829.84383723,81011195.24,593677926.3594968,557092302.3685272,33819579.37225574,92129884.13725929,107763513.7672056,1852842.9647072298,91118009840.21436,9274606704,1845038.5512213167,8034626669.709259,81174044.74719031,47350522.98523448,9170146.188906731,7992637.563301456,63254041.94687779,36312467.52871006,84147951.64434426,363247323.59583867,128516226.9564406,4452216738.452869,800795322.9128253,180707193.93598387,879198695.9032433,1.157920892373162e+71,952466005.3169807,8238136030.733585,374759936788.42444,770507804.0550631,8835422507,45786519.404871285,86700584.22,452503.3948118278,8754.282766,2934990583.2307053,85829918112.36322,864532109.5288105,1462443142.7719243,937214908.0762117,91682811.82756104,921038794.1364923,40217672.71894915,782655526.4890625,1460686.5495157752,70583902.20693007,9845.692364918226,2011307.3655462877,99554943.28816088,461631.92634035303,12912202.965225331,54433947.259526566,60172141.326940574,9661557326.829247,33237168427.785057,987782.1463907374,987916221.8493811,478342.5459808963,83748153.27365565,964714013.7648269,6212545.006534452,22129849.685888924,67890015.49,70667139.59149015,422783403.8617001,77986281.59928288,902337621.1696563
2025-01-26 00:00:00+00:00,331467010.21510005,528828110.1419473,1520234.8497094633,8577706.622520957,7913856323.760116,12884237615.236706,408145.04852965573,86886617.34473561,517628385.9447755,10858003.67,83272441.06404759,174781056.68927538,80086652441,21323876.458853904,871396318.5057002,577987533.2629249,74976296.63064177,541143410.4,72637461.25762619,627247821.6056898,15650.373232281507,663145381.2047472,140470872.41827086,840400605.0298938,515237902.2552785,259904255.7667698,81189818.42983864,594658916.2356415,560451177.9697553,33838442.874484584,92153118.75290368,107455185.85308132,1852842.9647072298,90609262992.52095,9278356133.552628,1846325.7831476266,8047777413.812436,81212003.56239365,47421090.58986876,9173339.856618421,8005060.909298087,63296622.88591261,36368645.51680051,84150101.68328923,363230008.2350124,128516226.9564406,4451275453.883063,800759865.8517683,180738897.7,879208426.0784587,1.157920892373162e+71,952475847.2204907,8238420273.594748,374630689732.6591,770818609.1103398,8835896704,45494460.61124195,86801418.59,451264.74188924336,8754.282766,2934990583.2307053,85829787987.22691,864532109.5288105,1462421374.5163343,941782956.3355935,91701531.07812229,921038794.1364923,40754555.06990235,782655526.4890625,1461108.2215157752,70542871.16902752,9844.127773,2008318.5605525193,99595362.81464761,462941.4243195555,12930958.046950834,54434382.81366288,60067385.46920917,9661568327.237745,33160643023.979336,987775.9350665074,987915262.0167551,477677.5875803762,83773568.56662771,964455517.3672477,6467715.8604310965,22129849.685888924,67890458.92533731,70690089.10475796,422615665.44030005,77850350.09057836,902034200.5949466
2025-01-27 00:00:00+00:00,331467010.21510005,529286177.29124117,1520234.8497094633,8559710.430229388,7936973519.054409,12857028916.265173,408066.28386815893,86891343.87786722,518386287.65557706,10858190.65,83270053.88893756,174341924.38201082,80086652441,21331513.86752445,871142155.7339009,578210510.4711996,74595318.08620276,541238067.1,72710720.86305673,624603014.4442437,15652.161447239549,662017514.7711456,140593752.53835228,840327597.8646398,516856652.6884633,259644437.72230592,81215375.24108556,594964241.3320061,562204845.3030553,33839819.05539686,92155388.21989729,107472094.18891019,1852842.9647072298,92803596675.85114,9275580105.525335,1850063.738360834,8061853386.973773,81593247.5,47274882.76997608,9160524.814,8016850.265564127,63375411.487715796,36522960.59026641,84150780.30813076,363434102.7027394,128516226.9564406,4449566155.775053,800878502.6327438,180766908.18019322,879239770.6178997,1.157920892373162e+71,952469710.7224907,8202170068.686707,375380276594.22656,770549518.5873841,8832052599,46916981.25267327,88555683.56318505,454478.7849422795,8754.282766,2936388641.7406645,85830155016.95413,864529291.7967824,1454210153.3072987,941504150.3259741,91878183,921538794.1364923,40704670.06590235,782655526.4890625,1461108.2215157752,69726566.23,9823.236701018417,2019467.1320669428,99593166.53,462635.85132511676,12992287.28583205,54439455.89243678,59992821.23392699,9661984111.437748,33061715653.21108,987775.9350665074,987907924.3478249,483355.3793928695,83745659.06,964185304.9463766,6596750.977207466,22246045.644452788,67890930.68440783,70502382.38448578,422757905.1379001,77995054.42452411,902550527.4
2025-01-28 00:00:00+00:00,331467010.21510005,529244051.37857044,1520234.8497094633,8571824.723,7942664545.303994,12855737349.533491,405736.48826299206,86911344.01,517867324.22428143,10857914.29,83310143.92498271,174386059.0879962,80086652441,21335496.56650296,871212366.1862645,580222626.8201793,74599841.83128695,541772573.2,71220926.72537532,625654889.9568388,15669.486515162745,661263961.7471718,140009946.5715625,840649348.1557518,515631896.1641287,259799114.6,81235878.89534576,595045830.1956458,564506657.8890487,33843413.56013719,92176180.33697028,107400946.29046729,1862164.2321145998,92743256682.93799,9278799920.751112,1850298.409203514,8044498029.109394,82250511.5,47431225.96768192,9161345.966,8017871.351046157,63485897.19026089,36537531.83514327,84152472.89137553,363513042.8540633,128516226.9564406,4448300147.166799,800829353.9,180749942.83763036,879182423.8444036,1.157920892373162e+71,952471256.6864907,8221001580.213544,375496781595.11346,771248116.9969832,8831860769.353247,47323597.45523149,88580026.22,454039.7805841854,8754.282766,2938587865.121474,85830159916.95413,864529291.7967824,1454966184.3582213,941585897.1092155,90005224.91910115,922038794.1364923,40789131.00782856,782655526.4890625,1462194.2837042657,69859197.94354801,9834.486529583957,2018464.3692413133,99495205.00901332,461999.26664812985,13048330.353565993,54470567.625515275,59834219.913590655,9663361805,32968457085.25893,987769.8189939474,987916764.0140381,481804.2909638792,83753549.49855061,964981045.1860373,6654001.242669185,22246045.644452788,67890982.81675383,70433459.45143539,420413531.4624001,78029517.62301219,902575852.7113693
